Emotions,Path
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_jar_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_dead_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_book_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_bone_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_hash_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_hate_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_fail_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_food_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_choice_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_dodge_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_hire_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_fat_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_burn_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_gun_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_back_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_hush_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_home_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_hall_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_gin_ps.wav
fear,../Dataset/TESS/YAF_fear/YAF_dead_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_hall_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_cause_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_fail_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_half_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_home_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_fit_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_chat_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_bar_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_jail_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_chief_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_choice_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_door_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_gas_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_dog_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_came_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_have_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_book_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_gaze_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_dab_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_jar_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_cab_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_gin_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_hurl_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_jug_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_bean_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_hole_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_haze_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_join_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_food_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_judge_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_chair_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_dip_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_burn_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_deep_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_far_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_beg_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_ditch_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_back_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_gap_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_date_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_hash_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_bath_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_goal_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_goose_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_hire_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_bone_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_hate_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_base_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_juice_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_hush_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_chalk_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_bought_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_good_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_check_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_calm_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_doll_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_boat_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_cool_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_fall_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_hit_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_cheek_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_dime_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_get_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_fat_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_gun_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_death_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_bite_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_chain_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_five_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_germ_fear.wav
fear,../Dataset/TESS/YAF_fear/YAF_dodge_fear.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_fit_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_join_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_fall_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_doll_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_juice_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_gun_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_book_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_food_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_dodge_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_hate_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_hall_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_choice_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_good_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_goal_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_back_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_bought_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_five_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_hole_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_hush_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_half_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_burn_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_dip_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_base_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_chalk_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_jug_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_dab_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_goose_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_came_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_cab_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_death_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_home_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_cause_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_hit_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_date_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_beg_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_door_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_jar_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_gas_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_gaze_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_judge_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_chain_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_haze_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_fat_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_ditch_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_hire_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_boat_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_chat_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_dead_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_germ_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_jail_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_get_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_deep_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_hash_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_bath_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_have_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_check_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_gin_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_far_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_chief_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_bone_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_dog_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_cool_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_calm_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_bar_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OA_bite_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_cheek_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_fail_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_bean_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_dime_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_hurl_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_gap_neutral.wav
neutral,../Dataset/TESS/OAF_neutral/OAF_chair_neutral.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_fat_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_haze_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_gaze_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_chain_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_judge_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_gas_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_deep_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_get_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_hash_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_germ_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_jail_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_hire_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_boat_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_chat_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_dead_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_ditch_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_calm_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_bar_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_bone_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_dog_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_cool_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_far_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_chief_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_gin_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_check_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_have_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_bath_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_bite_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_gap_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_chair_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_hurl_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_bean_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_dime_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_cheek_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_fail_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_food_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_book_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_gun_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_doll_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_juice_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_join_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_fit_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_fall_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_goal_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_back_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_choice_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_good_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_hall_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_dodge_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_hate_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_goose_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_came_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_chalk_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_base_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_jug_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_dab_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_burn_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_dip_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_hush_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_half_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_five_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_hole_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_bought_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_door_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_jar_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_beg_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_hit_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_date_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_home_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_cause_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_death_disgust.wav
disgust,../Dataset/TESS/OAF_disgust/OAF_cab_disgust.wav
angry,../Dataset/TESS/YAF_angry/YAF_chain_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_check_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_fail_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_haze_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_choice_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_boat_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_bar_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_join_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_fall_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_ditch_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_bite_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_doll_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_judge_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_goose_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_hit_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_juice_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_gas_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_hush_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_jail_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_hurl_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_bought_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_dime_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_deep_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_cab_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_home_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_bath_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_fat_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_hash_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_dab_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_death_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_jar_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_gaze_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_gin_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_hall_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_book_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_dog_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_hire_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_calm_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_gap_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_have_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_fit_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_burn_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_far_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_get_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_dead_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_chair_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_beg_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_date_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_five_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_chat_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_food_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_dodge_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_dip_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_cause_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_back_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_came_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_gun_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_cool_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_germ_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_cheek_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_chalk_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_hole_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_door_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_chief_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_goal_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_jug_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_bean_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_hate_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_good_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_bone_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_base_angry.wav
angry,../Dataset/TESS/YAF_angry/YAF_half_angry.wav
sad,../Dataset/TESS/OAF_Sad/OAF_gaze_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_check_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_bite_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_chat_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_bean_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_hire_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_came_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_fat_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_cause_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_bar_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_home_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_hole_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_germ_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_goal_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_hash_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_five_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_juice_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_calm_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_date_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_have_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_fall_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_bath_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_gin_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_chain_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_book_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_jail_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_chair_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_haze_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_chalk_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_cheek_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_food_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_hush_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_hit_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_deep_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_cool_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_door_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_get_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_dime_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_death_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_base_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_dodge_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_dead_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_half_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_gap_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_hate_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_cab_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_hurl_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_bought_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_burn_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_ditch_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_fit_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_far_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_doll_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_good_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_gun_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_bone_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_jug_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_beg_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_dab_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_boat_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_gas_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_hall_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_back_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_judge_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_jar_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_chief_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_choice_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_dog_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_dip_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_join_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_fail_sad.wav
sad,../Dataset/TESS/OAF_Sad/OAF_goose_sad.wav
sad,../Dataset/savee/JK_sa01.wav
sad,../Dataset/savee/JK_sa15.wav
neutral,../Dataset/savee/DC_n13.wav
surprise,../Dataset/savee/DC_su09.wav
neutral,../Dataset/savee/DC_n07.wav
neutral,../Dataset/savee/JK_n20.wav
neutral,../Dataset/savee/JK_n08.wav
sad,../Dataset/savee/JE_sa08.wav
fear,../Dataset/savee/JK_f15.wav
fear,../Dataset/savee/JK_f01.wav
sad,../Dataset/savee/KL_sa13.wav
sad,../Dataset/savee/KL_sa07.wav
disgust,../Dataset/savee/JK_d03.wav
happy,../Dataset/savee/DC_h01.wav
happy,../Dataset/savee/DC_h15.wav
happy,../Dataset/savee/DC_h14.wav
disgust,../Dataset/savee/JK_d02.wav
sad,../Dataset/savee/KL_sa06.wav
sad,../Dataset/savee/KL_sa12.wav
fear,../Dataset/savee/JK_f14.wav
sad,../Dataset/savee/JE_sa09.wav
neutral,../Dataset/savee/JK_n09.wav
neutral,../Dataset/savee/JK_n21.wav
neutral,../Dataset/savee/DC_n06.wav
neutral,../Dataset/savee/DC_n12.wav
surprise,../Dataset/savee/DC_su08.wav
sad,../Dataset/savee/JK_sa14.wav
sad,../Dataset/savee/JK_sa02.wav
neutral,../Dataset/savee/DC_n04.wav
neutral,../Dataset/savee/DC_n10.wav
neutral,../Dataset/savee/JK_n23.wav
fear,../Dataset/savee/JK_f02.wav
sad,../Dataset/savee/KL_sa04.wav
sad,../Dataset/savee/KL_sa10.wav
disgust,../Dataset/savee/JK_d14.wav
happy,../Dataset/savee/DC_h02.wav
happy,../Dataset/savee/DC_h03.wav
disgust,../Dataset/savee/JK_d15.wav
sad,../Dataset/savee/KL_sa11.wav
disgust,../Dataset/savee/JK_d01.wav
sad,../Dataset/savee/KL_sa05.wav
